Image_ID,ToothClass,Xmin,Ymin,Xmax,Ymax
627,16,358,133,426,209
627,25,86,216,142,260
627,17,369,84,435,144
627,21,200,331,254,377
627,15,358,203,410,252
627,13,321,286,370,336
627,23,130,295,178,343
627,24,103,255,162,301
628,23,127,326,178,376
628,26,75,152,152,236
628,21,196,364,252,431
628,25,93,227,154,282
628,12,303,350,352,412
628,17,372,99,443,165
628,22,154,356,205,412
628,16,344,144,420,232
628,24,104,273,172,330
628,14,330,271,395,323
628,11,253,371,311,429
628,27,56,105,125,177
628,13,332,321,380,371
628,15,346,225,406,275
629,27,38,107,120,189
629,13,338,323,391,382
629,16,361,147,440,231
629,14,345,273,408,328
629,26,60,173,141,260
629,24,108,299,173,354
629,11,273,394,328,454
629,23,129,348,181,402
629,15,360,224,422,280
629,17,372,87,451,159
629,21,209,392,269,446
629,12,315,364,361,417
629,25,78,249,140,310
629,22,167,378,212,432
629,28,35,52,101,121
630,16,369,179,438,254
630,26,92,201,161,276
630,17,383,124,454,195
630,15,368,246,425,294
630,23,154,337,203,389
630,13,340,325,391,379
630,25,112,265,168,305
630,27,71,147,143,217
630,11,275,372,331,427
630,12,327,364,364,413
630,21,224,381,279,438
630,22,188,369,224,420
630,28,61,104,119,163
630,14,351,282,408,332
630,18,396,83,453,132
630,24,131,300,187,347
631,11,309,336,362,386
631,15,357,182,421,229
631,12,350,309,392,359
631,26,69,189,148,272
631,16,346,108,424,182
631,21,257,355,314,397
631,22,213,353,258,393
631,24,139,288,197,341
631,14,358,229,419,275
631,23,171,335,215,375
631,25,112,246,169,305
632,26,99,213,169,293
632,16,357,205,429,282
632,17,369,147,442,215
632,12,323,385,366,438
632,11,272,390,327,443
632,23,145,364,192,415
632,21,216,393,273,446
632,28,71,103,137,167
632,13,341,353,391,402
632,24,128,326,181,368
632,22,182,387,224,434
632,27,82,153,155,226
632,18,376,93,446,152
632,14,351,315,404,357
632,15,361,273,410,318
632,25,119,282,168,329
633,25,86,188,147,252
633,15,317,221,380,289
633,14,299,282,358,330
633,16,334,157,407,235
633,24,96,252,158,300
633,13,304,344,329,375
633,26,77,119,150,194
633,27,72,72,131,128
633,12,254,355,294,396
633,17,393,122,425,170
633,23,111,310,141,351
633,21,165,374,209,433
633,11,207,383,260,434
633,22,139,339,175,385
634,26,83,172,150,252
634,17,370,86,430,146
634,21,224,375,277,426
634,16,357,138,426,213
634,25,102,242,165,294
634,27,59,117,120,190
634,15,357,210,419,261
634,12,329,350,368,389
634,24,125,284,187,337
634,23,152,330,196,377
634,13,358,312,394,354
634,11,282,371,336,414
634,14,348,260,410,307
634,22,189,362,228,406
635,21,198,369,257,418
635,25,90,207,160,283
635,26,80,131,157,215
635,15,350,208,420,282
635,11,253,373,308,434
635,24,114,268,173,325
635,27,72,84,139,143
635,16,359,132,436,217
635,14,341,279,403,327
635,22,154,352,205,410
635,12,299,351,345,405
635,17,383,82,452,149
635,13,349,342,381,384
636,16,345,153,418,227
636,27,64,108,130,175
636,26,73,161,145,236
636,15,344,219,402,268
636,14,326,259,384,310
636,25,96,224,155,273
636,23,135,310,179,357
636,24,111,266,169,316
636,13,319,302,356,342
636,12,300,337,331,379
636,21,193,352,250,407
636,11,251,348,307,405
636,22,167,344,203,394
637,16,336,132,407,210
637,26,87,180,160,258
637,27,55,137,122,203
637,25,119,241,174,294
637,13,337,295,387,340
637,21,228,356,280,409
637,17,349,78,417,145
637,14,338,250,398,296
637,24,132,284,189,335
637,11,278,350,330,404
637,15,338,204,393,252
637,23,156,325,203,374
637,12,322,330,367,369
637,22,188,352,228,398
638,26,64,139,140,217
638,16,347,138,422,216
638,15,346,207,405,257
638,12,305,324,344,373
638,22,161,325,201,375
638,24,104,255,162,301
638,25,83,211,144,259
638,11,251,333,310,381
638,21,193,336,252,385
638,14,329,251,387,302
638,23,123,306,164,346
638,13,343,309,377,341
639,27,84,148,155,226
639,26,112,205,183,286
639,21,224,387,285,444
639,17,368,129,437,206
639,16,348,189,420,270
639,22,189,367,232,418
639,11,285,384,345,444
639,12,324,357,370,409
639,13,344,313,397,366
639,24,137,281,197,330
639,23,160,323,211,378
639,14,345,267,406,314
640,15,329,228,390,282
640,12,225,325,274,372
640,16,353,162,434,247
640,26,57,63,137,140
640,22,103,291,148,339
640,21,114,328,171,389
640,13,271,309,321,360
640,14,297,265,356,319
640,11,161,339,232,397
640,25,60,138,129,204
640,23,74,254,105,306
640,24,63,205,124,253
641,16,343,174,420,258
641,25,64,205,130,249
641,13,298,323,342,374
641,11,209,354,263,411
641,12,263,347,305,400
641,26,57,128,135,205
641,15,333,243,394,295
641,24,77,248,139,294
641,23,95,292,146,342
641,17,363,113,439,189
641,21,155,349,218,407
641,14,312,285,372,335
641,27,64,64,138,133
641,22,122,332,163,384
642,25,107,233,159,278
642,26,89,171,153,240
642,11,253,357,302,411
642,12,297,349,334,385
642,13,316,310,358,356
642,23,139,316,180,362
642,24,120,275,174,319
642,27,84,117,144,179
642,22,168,347,208,389
642,21,201,361,252,412
642,16,353,169,416,237
642,14,325,265,379,313
642,15,342,230,395,275
642,17,364,118,422,177
643,26,63,148,138,229
643,17,375,118,434,175
643,12,286,359,331,407
643,22,146,348,190,393
643,16,344,158,419,239
643,11,229,367,291,419
643,15,337,226,399,293
643,13,318,329,365,383
643,25,78,219,138,283
643,14,323,282,382,335
643,24,100,272,160,321
643,21,180,363,233,424
643,23,116,321,157,368
643,27,43,103,113,170
644,26,46,135,129,219
644,16,352,141,434,229
644,23,104,302,160,359
644,24,89,255,151,304
644,22,135,340,185,394
644,15,349,217,408,269
644,17,378,86,450,160
644,27,38,78,116,147
644,12,283,343,329,398
644,13,309,307,363,365
644,11,230,361,290,420
644,14,324,253,387,311
644,25,74,206,134,259
644,21,172,361,231,419
645,23,118,322,168,375
645,22,145,355,197,419
645,13,347,327,396,379
645,21,196,363,254,417
645,26,53,144,136,226
645,24,99,268,167,319
645,16,376,143,458,225
645,25,78,211,147,276
645,11,255,371,314,418
645,14,349,273,416,325
645,15,369,212,438,281
645,12,311,358,367,419
646,22,134,313,174,366
646,15,322,245,376,293
646,21,142,355,202,405
646,26,92,112,162,185
646,14,309,289,359,333
646,24,106,239,160,279
646,12,247,348,293,402
646,16,341,178,410,256
646,25,100,177,160,240
646,11,201,372,260,429
646,13,299,343,320,366
646,23,117,290,134,319
647,27,53,96,127,161
647,26,67,151,141,225
647,16,348,143,421,221
647,13,318,295,368,344
647,21,192,348,247,398
647,23,125,298,174,349
647,12,298,333,342,377
647,24,103,258,163,303
647,11,248,346,303,393
647,14,328,256,387,301
647,22,154,334,198,377
647,25,92,217,151,261
647,17,362,88,436,155
647,15,340,212,399,259
648,15,342,181,405,234
648,16,339,108,413,185
648,24,97,269,157,323
648,17,356,55,414,114
648,27,33,106,94,168
648,14,337,232,399,285
648,26,54,147,130,231
648,23,128,317,172,365
648,25,79,221,140,276
648,11,265,345,319,402
648,21,207,350,265,402
648,22,164,345,209,393
648,13,337,284,384,333
648,12,314,325,355,374
649,13,331,311,374,362
649,12,304,345,343,391
649,21,200,361,254,414
649,22,168,343,206,391
649,24,115,266,171,313
649,25,99,219,158,272
649,11,255,363,308,417
649,23,137,313,177,358
649,15,355,220,414,274
649,16,364,148,434,229
649,14,340,267,395,313
649,26,73,150,144,231
650,14,334,284,396,335
650,13,325,328,376,382
650,15,352,243,410,291
650,16,356,174,428,251
650,11,255,370,304,422
650,22,165,361,207,408
650,26,72,176,144,253
650,23,129,330,179,381
650,17,372,115,442,187
650,24,109,285,171,334
650,27,56,126,123,190
650,21,201,371,254,423
650,25,94,242,153,292
650,12,300,362,343,411
651,15,343,184,403,234
651,21,198,325,249,380
651,12,296,309,335,350
651,14,333,228,392,276
651,26,79,104,152,188
651,25,100,177,161,227
651,13,332,280,369,323
651,22,168,306,203,351
651,23,134,268,182,317
651,24,113,221,174,269
651,16,366,118,441,206
651,11,250,324,304,378
651,17,407,86,457,141
652,11,288,383,345,443
652,22,188,386,229,435
652,13,350,313,399,365
652,24,103,319,162,368
652,15,365,222,429,269
652,26,47,207,115,288
652,14,358,267,421,315
652,12,334,360,379,406
652,21,229,393,289,447
652,23,144,365,188,412
652,16,367,147,434,226
652,27,22,165,80,225
652,17,380,114,441,156
652,25,75,272,133,324
653,16,387,141,464,210
653,26,110,264,185,344
653,11,380,386,433,453
653,15,405,211,466,257
653,13,418,306,475,360
653,12,416,357,464,406
653,24,194,353,253,410
653,21,326,401,389,457
653,17,379,79,450,142
653,25,160,313,210,375
653,27,66,214,140,289
653,23,230,390,283,449
653,22,280,410,329,462
653,14,405,257,469,307
654,22,148,352,189,402
654,15,340,228,403,286
654,16,349,161,427,243
654,13,319,326,367,382
654,21,186,362,236,424
654,26,53,167,130,247
654,12,285,343,328,397
654,11,230,357,287,413
654,14,326,278,385,332
654,23,111,331,161,384
654,17,392,121,443,182
654,25,72,234,136,290
654,24,88,283,152,337
655,24,104,265,166,317
655,21,200,353,256,405
655,16,370,145,444,228
655,15,361,219,424,273
655,14,341,264,402,316
655,23,127,315,169,358
655,22,168,337,207,382
655,12,300,326,340,375
655,13,344,324,382,362
655,25,86,219,150,271
655,26,66,146,142,226
655,11,254,349,310,399
656,11,222,368,275,417
656,15,323,248,374,301
656,27,90,113,157,177
656,25,94,237,152,282
656,26,91,169,159,239
656,16,326,185,395,260
656,14,303,288,356,340
656,22,160,347,198,391
656,24,106,276,163,323
656,12,259,352,298,394
656,23,127,316,171,363
656,21,176,370,224,422
656,17,343,130,408,201
656,13,292,333,338,374
657,16,377,171,453,250
657,17,396,110,467,189
657,26,50,149,127,224
657,27,42,92,111,166
657,15,365,239,430,294
657,25,62,220,127,272
657,12,282,361,340,419
657,23,98,312,152,371
657,22,124,350,176,411
657,13,325,333,383,388
657,14,347,284,410,338
657,11,229,367,290,432
657,24,73,268,137,322
657,21,170,362,231,431
658,16,297,356,362,424
658,17,357,350,421,422
658,27,263,79,327,133
658,13,163,368,212,418
658,26,212,104,289,171
658,21,89,269,133,322
658,15,253,369,298,425
658,12,127,358,169,400
658,24,141,164,190,217
658,22,89,231,130,271
658,11,103,319,149,370
658,25,176,140,226,192
658,23,105,192,154,239
658,14,209,369,253,424
659,24,112,256,166,319
659,26,96,193,166,263
659,11,260,366,324,423
659,17,386,133,469,225
659,21,193,365,259,423
659,13,363,330,405,372
659,12,322,367,370,421
659,23,122,313,167,359
659,22,153,355,199,417
659,27,75,117,159,204
659,15,367,273,421,335
659,16,375,211,443,284
660,26,70,141,148,225
660,22,159,342,210,385
660,16,361,151,440,237
660,23,124,311,174,365
660,24,116,260,176,310
660,14,346,274,408,328
660,15,348,228,409,278
660,21,195,359,255,421
660,27,63,81,126,155
660,17,381,102,440,162
660,13,333,324,384,379
660,25,97,216,159,265
660,12,306,354,349,413
660,11,252,370,312,431
661,22,142,349,186,395
661,13,317,326,355,367
661,23,129,313,167,353
661,21,179,373,235,411
661,12,296,372,340,407
661,25,87,214,149,280
661,16,354,175,430,254
661,24,106,271,158,323
661,11,241,381,295,425
661,26,68,148,142,225
661,15,338,238,400,306
662,26,63,202,143,287
662,25,114,259,168,316
662,14,331,258,392,305
662,11,278,357,335,419
662,24,125,306,182,358
662,16,319,143,395,216
662,12,312,332,361,388
662,13,338,303,394,358
662,15,337,213,401,259
662,22,179,343,229,394
662,23,140,349,186,404
662,21,219,358,278,417
662,27,27,164,88,246
662,17,323,82,391,152
663,26,52,160,134,244
663,27,33,91,114,173
663,16,372,162,454,246
663,21,191,394,255,458
663,11,255,396,316,457
663,17,394,91,478,179
663,24,93,281,166,340
663,12,304,376,351,434
663,22,153,377,202,435
663,15,359,233,428,291
663,13,334,336,392,399
663,23,115,336,173,395
663,14,345,284,416,343
663,25,80,233,148,288
664,26,56,159,137,246
664,13,333,332,384,385
664,16,371,158,452,246
664,22,158,370,204,416
664,11,255,375,315,442
664,21,196,377,256,442
664,27,41,95,122,170
664,14,343,286,408,339
664,12,312,374,356,424
664,15,358,236,427,293
664,23,128,330,179,383
664,25,82,235,149,293
664,17,393,114,465,170
664,24,103,284,167,338
665,15,342,233,405,284
665,22,139,345,185,394
665,14,323,274,384,327
665,25,73,208,138,256
665,11,231,366,281,423
665,24,86,254,148,304
665,21,174,364,226,422
665,12,276,352,319,403
665,26,64,143,138,212
665,13,305,320,356,373
665,16,350,171,424,242
665,23,108,305,159,357
666,16,348,146,421,224
666,26,69,173,143,254
666,17,352,82,429,154
666,25,93,245,154,293
666,24,110,285,170,335
666,14,341,265,404,315
666,27,49,122,123,194
666,23,122,332,170,387
666,15,348,218,411,271
666,21,208,362,270,423
666,13,357,314,397,365
666,22,164,359,208,412
666,12,318,330,360,385
666,11,268,354,327,421
667,26,59,180,123,252
667,22,171,338,213,387
667,14,322,246,385,293
667,16,338,124,412,205
667,17,344,73,413,142
667,13,324,291,376,342
667,25,88,234,146,291
667,24,114,278,171,329
667,23,136,320,185,376
667,27,32,120,102,198
667,12,304,325,349,369
667,11,261,331,312,377
667,15,337,193,399,249
667,21,210,341,262,384
668,26,86,174,157,249
668,17,368,117,439,194
668,16,351,178,424,254
668,27,70,117,139,189
668,14,333,277,387,322
668,15,347,240,404,288
668,12,298,344,337,389
668,21,201,351,255,399
668,22,170,345,210,388
668,25,108,239,161,286
668,24,125,277,179,323
668,23,143,314,187,364
668,11,254,355,306,408
668,13,323,316,368,365
669,14,347,264,406,313
669,21,220,380,275,433
669,11,274,374,330,426
669,17,358,87,433,153
669,12,319,354,362,402
669,27,78,126,150,190
669,16,357,149,429,220
669,26,93,178,163,251
669,15,358,217,418,266
669,22,182,368,225,417
669,13,342,318,390,369
669,24,125,291,182,337
669,23,143,338,193,390
669,25,110,246,169,294
670,26,69,164,150,247
670,14,350,258,412,308
670,13,324,338,370,389
670,22,169,343,201,389
670,16,370,152,446,234
670,11,272,364,325,408
670,21,215,365,270,408
670,25,100,246,159,296
670,24,121,287,182,336
671,27,36,82,113,140
671,15,371,212,441,266
671,16,380,136,463,218
671,26,52,129,135,212
671,13,350,310,403,365
671,17,406,74,484,151
671,22,147,340,198,393
671,12,317,344,365,392
671,25,71,206,140,261
671,14,362,261,422,313
671,11,259,357,326,413
671,23,111,306,165,361
671,24,91,255,154,308
671,21,192,360,259,416
672,16,356,152,427,234
672,24,133,285,198,341
672,26,87,179,160,256
672,14,333,271,399,321
672,25,112,240,180,296
672,21,224,385,275,438
672,13,331,317,384,374
672,23,150,335,199,395
672,11,274,380,326,437
672,22,185,373,228,421
672,27,80,132,138,186
672,12,315,358,357,411
672,15,342,221,411,276
672,17,372,108,427,165
673,26,77,171,158,253
673,27,63,107,132,191
673,16,349,159,427,241
673,17,363,89,441,169
673,25,107,243,168,295
673,15,345,231,411,286
673,22,165,380,216,440
673,12,315,371,371,427
673,23,142,339,193,398
673,13,336,331,387,388
673,14,334,272,398,331
673,11,268,384,326,440
673,21,209,388,269,445
673,24,123,287,186,346
674,26,80,204,151,278
674,27,51,157,122,226
674,16,360,148,432,212
674,15,347,200,418,271
674,17,361,95,429,149
674,21,217,358,274,408
674,22,176,363,221,413
674,14,339,266,400,313
674,11,267,358,320,414
674,23,152,329,202,379
674,25,104,260,162,311
674,12,306,337,353,382
674,13,339,307,387,357
674,24,129,295,184,344
675,25,87,230,147,276
675,14,316,267,375,318
675,13,307,310,357,362
675,24,102,272,161,318
675,15,335,228,397,277
675,27,57,104,122,175
675,26,76,160,145,234
675,16,341,157,412,235
675,23,120,314,168,365
675,21,184,359,237,410
675,11,237,363,291,412
675,12,282,348,323,395
675,17,368,103,431,174
675,22,150,346,194,393
676,26,48,147,124,226
676,27,37,94,107,158
676,17,419,103,478,160
676,15,381,214,445,269
676,21,196,369,255,417
676,25,70,215,135,265
676,24,90,261,153,308
676,16,395,150,471,230
676,14,368,264,428,313
676,12,316,353,361,400
676,23,110,311,159,359
676,13,358,321,404,367
676,22,152,350,200,398
676,11,251,370,317,415
677,16,372,120,448,194
677,14,366,236,430,286
677,22,210,355,256,404
677,26,79,179,154,256
677,24,140,283,200,335
677,27,51,123,122,194
677,15,378,190,438,239
677,17,379,61,449,125
677,25,116,236,168,294
677,21,255,355,312,409
677,11,311,349,363,414
677,12,355,331,400,379
677,13,367,287,422,339
677,23,170,326,220,380
678,22,165,357,204,405
678,16,375,165,445,241
678,11,252,381,301,423
678,13,335,317,382,365
678,26,66,170,136,244
678,14,351,272,407,317
678,21,200,372,250,424
678,15,370,232,428,277
678,12,312,355,350,401
678,24,107,278,165,321
678,23,133,323,181,372
678,25,84,238,142,280
679,16,351,133,425,208
679,21,209,343,269,394
679,22,170,342,210,394
679,25,72,239,134,291
679,11,266,336,319,408
679,12,305,318,348,375
679,24,99,273,161,331
679,27,10,133,77,197
679,15,351,202,409,249
679,23,132,310,178,368
679,17,358,76,436,143
679,13,326,281,380,331
679,14,332,236,393,289
680,15,383,206,455,289
680,25,59,157,143,246
680,14,349,259,401,323
680,13,330,318,387,377
680,26,33,110,108,174
680,21,169,361,234,416
680,22,130,335,183,385
680,23,109,286,163,343
680,24,100,226,157,286
680,12,293,357,355,408
680,11,231,372,297,422
681,16,373,164,453,253
681,26,69,192,147,277
681,17,390,107,464,184
681,21,220,397,278,460
681,22,184,379,229,439
681,23,144,354,197,414
681,15,370,242,435,298
681,14,363,293,431,349
681,12,330,373,378,433
681,13,359,342,412,401
681,27,42,135,119,215
681,24,120,308,186,365
681,11,277,389,341,452
681,25,100,258,162,318
682,16,346,130,420,204
682,26,62,187,137,266
682,14,338,240,397,288
682,23,148,330,196,380
682,17,352,78,422,138
682,24,122,284,179,336
682,27,44,132,114,205
682,25,90,254,149,305
682,13,340,287,387,337
682,22,188,349,232,402
682,15,356,203,418,248
682,12,315,321,362,369
682,11,281,346,330,404
682,21,231,358,286,412
683,16,368,198,430,271
683,27,73,168,134,233
683,11,270,373,320,417
683,24,126,314,177,357
683,28,54,124,120,179
683,17,387,156,449,218
683,22,184,372,220,416
683,13,341,340,383,382
683,21,217,373,270,420
683,15,362,266,413,308
683,18,388,104,451,160
683,23,150,349,193,393
683,25,109,281,160,323
683,14,346,300,396,343
683,26,93,218,153,286
683,12,314,367,350,400
684,12,307,348,351,392
684,26,84,121,167,202
684,16,350,132,431,213
684,21,197,335,256,392
684,24,115,252,174,306
684,13,327,305,369,354
684,23,138,295,184,348
684,14,333,257,392,312
684,15,337,196,405,265
684,25,102,193,170,258
684,11,250,346,307,401
684,22,152,344,198,381
685,26,77,179,150,253
685,16,347,162,420,240
685,24,109,291,172,345
685,27,70,117,141,185
685,25,94,244,155,299
685,15,345,231,406,285
685,11,250,369,308,424
685,17,357,101,430,169
685,22,165,367,197,412
685,13,339,332,376,374
685,12,299,354,341,395
685,21,198,371,253,431
685,14,333,280,394,331
686,16,380,179,452,254
686,13,345,322,409,383
686,25,81,247,138,289
686,14,362,286,417,331
686,15,378,248,434,293
686,21,196,379,253,439
686,23,114,322,165,378
686,27,60,127,129,188
686,22,159,371,204,424
686,24,94,285,148,329
686,11,253,381,309,438
686,12,301,375,348,426
686,17,392,124,461,189
687,25,94,205,154,274
687,12,316,329,356,376
687,22,181,345,220,390
687,11,270,343,322,393
687,14,350,248,406,291
687,21,216,347,270,395
687,13,351,295,377,334
687,15,360,181,419,257
687,23,150,310,188,354
687,16,368,116,438,193
687,26,68,144,139,223
687,24,126,291,141,307
688,25,82,199,152,278
688,17,364,60,442,124
688,15,342,184,413,262
